country,country_code,region,income_group,year,population_total,population_female,population_male,population_growth_pct,urban_population_pct,fertility_rate,age_dependency_ratio_pct,gdp_current_usd,gdp_per_capita_usd,gdp_growth_pct,gdp_per_capita_ppp,inflation_consumer_pct,investment_gdp_pct,unemployment_total_pct,unemployment_female_pct,unemployment_male_pct,employment_total_pct,labor_force_participation_pct,life_expectancy_total,life_expectancy_female,life_expectancy_male,infant_mortality_rate,school_enrollment_tertiary_pct,internet_users_pct,mobile_subscriptions_per_100,co2_per_capita,renewable_energy_pct,exports_gdp_pct,imports_gdp_pct
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2019,10581.0,5154.0,5427.0,-1.59388335810663,61.2406529218636,3.331,59.4724943481537,53527720.0597564,5058.85266607659,13.4465048163198,5205.1977197179,,,,,,,,66.109,69.735,62.865,19.4,,,85.0581230507513,0.0,6.3,,
Uganda,UGA,Sub-Saharan Africa ,Low income,2019,42999637.0,21710133.0,21289504.0,3.39132142318772,27.8369781799403,4.744,91.5697078154151,35353061003.4359,822.171150036357,6.43874503276439,2441.37445233821,2.867588034469,24.9024562516631,3.057,3.594,2.543,74.881,77.242,66.354,69.13,63.475,36.9,,11.72579956,59.0598078769828,0.1642944102063,90.5,17.1090580167383,22.2519959480052
Ukraine,UKR,Europe & Central Asia,Upper middle income,2019,44957458.0,24004328.0,20953130.0,-0.557746010589576,69.3527648708735,1.218,47.2491268952806,153883047509.577,3619.86157226563,3.19950386354134,14217.486328125,7.88671745611133,17.6158441194027,8.194,7.853,8.501,51.703,56.318,73.92,78.73,68.866,8.3,84.48135621115,70.1248442995263,130.629436256062,4.62458753784522,7.4,41.2316912560049,49.2795430350714
United Arab Emirates,ARE,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,9445785.0,3351539.0,6094246.0,1.0545163442516,85.0298263388195,1.247,22.2156206400823,433926218686.108,45938.6084572227,1.27129120536284,79816.3029999451,-1.93108114782173,,2.331,5.571,1.396,77.614,79.467,82.596,84.047,81.588,5.0,53.8814655213653,99.1499979561243,209.033214126867,20.945786930361,0.7,93.3023068879995,70.5198421376147
United Kingdom,GBR,Europe & Central Asia,High income,2019,66628000.0,33872450.0,32755550.0,0.513111008030604,82.6699420738913,1.632,57.4310228571992,2875710080015.3,43160.6843971799,1.25629899760824,50493.9441896153,1.73810460086513,18.8313068890229,3.657,3.461,3.835,60.335,62.625,81.3691219512195,83.275,79.554,3.8,65.5119934082031,92.5166285497138,120.250108782533,5.38832172660143,11.4,31.9028602803155,33.1007061373899
United States,USA,North America,High income,2019,330226227.0,164182160.0,166044067.0,0.515108555014533,80.1304793353594,1.706,52.1637515215282,21539982000000.0,65227.9565911038,2.58382533052225,65227.9565911038,1.81221007526021,21.331113461469,3.669,3.608,3.72,60.543,62.848,78.7878048780488,81.4,76.3,5.5,87.8887100219727,89.4302848575712,105.32074052965,15.0439662080505,10.2,11.7891974097286,14.4692832148142
Uruguay,URY,Latin America & Caribbean ,High income,2019,3397206.0,1749738.0,1647468.0,0.0786838170441181,95.3479309082031,1.567,54.5633225323007,62222324964.633,18315.7350377437,0.928351027546341,25782.6937211734,7.88198870879619,14.4910308809241,8.836,10.64,7.297,57.883,63.494,77.503,81.293,73.58,6.2,61.9644279466795,83.3515337667548,133.236724531865,2.10646631378845,59.3,27.9053781710424,21.8394879014241
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2019,32964701.0,16352254.0,16612447.0,1.80974442927918,50.5920104980469,2.869,52.7698563917884,70170662562.6111,2128.66067138334,6.79331098484522,8909.36758868309,14.5257359560687,35.2793605883172,4.936,6.285,4.2,53.831,56.626,72.093,75.374,68.924,14.9,13.0316667432446,70.3999986481458,101.259829415713,3.49213238730726,1.6,24.3107685844352,37.9896096458527
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2019,291985.0,144129.0,147856.0,2.33048915705222,23.5024668917075,3.79,75.4675368380568,1061547512.69257,3635.62344878185,3.27677257380314,3762.09421920705,2.76252019386111,14.2100596088477,5.444,6.827,4.268,55.406,58.596,70.783,73.292,68.848,15.1,,,90.8330907409627,0.750038529376509,31.6,30.9251687275235,54.3672102073994
"Venezuela, RB",VEN,Latin America & Caribbean ,Lower middle income,2019,28938098.0,14599335.0,14338763.0,-2.96041293052007,89.1030100517924,2.131,55.9638284576163,73014157107.594,2523.11527549578,-27.6190476190476,,,5.58508178904779,5.89,6.497,5.497,51.914,55.163,72.766,76.677,69.025,21.2,,49.05009842,63.8474442929871,4.15965140487118,15.8,47.195725949267,10.9331140492614
Viet Nam,VNM,East Asia & Pacific,Upper middle income,2019,97173776.0,49610246.0,47563530.0,0.968366698803348,34.6239134999511,1.943,46.6054316189935,334365270496.667,3440.90025375434,7.35926270105006,11029.2732083963,2.79582367452244,30.3625675367417,1.681,1.598,1.758,75.327,76.615,74.211,78.972,69.414,14.1,30.2241191864014,68.6615802057338,140.192561828615,3.46316479458409,20.4,85.1575874073411,79.5466276240668
Virgin Islands (U.S.),VIR,Latin America & Caribbean ,High income,2019,106669.0,54962.0,51707.0,-0.310759832621892,95.0857481413049,2.05,59.8956693798624,4121000000.0,38633.5298915336,2.90833549727343,40021.7775798024,,,11.774,12.658,10.875,46.145,52.303,79.6682926829268,83.1,76.4,,,,89.5124925872467,0.0018749589852722,6.2,54.9623877699587,100.461053142441
West Bank and Gaza,PSE,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2019,4685306.0,2358603.0,2326703.0,2.51178246264674,85.8136174183656,3.591,75.5232104451405,17133500000.0,3656.85827137011,1.36268746558062,6508.44835080318,1.58018333639455,25.2371085884379,25.34,40.86,21.177,33.052,44.27,75.811,78.092,73.612,13.6,45.6330464687168,70.6225837001758,86.7372172316252,,13.9,15.5210552426533,53.4724370385502
"Yemen, Rep.",YEM,"Middle East, North Africa, Afghanistan & Pakistan",Low income,2019,35111408.0,17319592.0,17791816.0,2.96633475184571,34.9067561732024,4.603,78.450785085874,,,,,,,17.213,29.081,16.251,27.095,32.729,66.567,70.061,63.337,39.0,,17.49099922,43.3990001198471,0.351518230200281,3.0,,
Zambia,ZMB,Sub-Saharan Africa ,Lower middle income,2019,18513839.0,9351835.0,9162004.0,2.96162166175699,43.4897864547552,4.418,83.6337137132054,23308667781.2258,1258.98619844462,1.44130602603785,3361.39750299612,9.15031644316296,35.7566183829109,5.538,5.214,5.798,56.247,59.544,62.914,65.44,60.349,36.1,,14.47189999,93.0147820773422,0.487959304388463,86.1,34.6361926031881,34.1550123329079
Zimbabwe,ZWE,Sub-Saharan Africa ,Lower middle income,2019,15271368.0,8027926.0,7243442.0,1.56353351552455,36.1837638266364,3.748,85.4479058285901,33360632553.3556,2184.52155388801,-6.33244976028571,4165.92242720214,255.304990757856,7.00264761310164,7.373,6.995,7.758,60.944,65.795,61.06,63.049,58.83,55.8,,26.5883007,86.4094297249598,0.731473434469001,81.0,18.0339064047572,18.4839620932715
